filename,file_size_kb,image_shape,laplacian_variance,edge_density,blur_detected,blur_intensity,local_variance,high_freq_ratio,noise_reduction_detected,smoothness_score,rms_contrast,dynamic_range,bimodal_score,enhancement_detected,contrast_score,overall_preprocessing_score
014-Copy-2-_jpg.rf.cf352f011e4116ef0bbfbc077e35e620.jpg,149.642578125,"(1146, 817, 3)",8745.992427495135,0.09315676259930235,False,0,1058.2201,0.1039609715570937,False,0,49.06749892177843,255,0,True,0.6133437365222304,0.2044479121740768
014-Copy-2-_jpg.rf.f2e11c151d375d2060503d97dbb801c9.jpg,221.0546875,"(950, 678, 3)",20588.430753969144,0.19557211613103556,False,0,1235.7357,0.19435085097836108,False,0,88.20893074146693,255,1,True,1.0,0.3333333333333333
015-Copy-2-_jpg.rf.86923efba14149c8446232fbd85a145b.jpg,300.1474609375,"(1140, 812, 3)",18174.13835385312,0.17437775473165673,False,0,1129.0365,0.18822038585548687,False,0,89.44553924000317,255,1,True,1.0,0.3333333333333333
015-Copy-2-_jpg.rf.ab2c8e4575cbd4443a374807a7c59798.jpg,149.53125,"(1146, 817, 3)",8702.425865284176,0.09285343518298975,False,0,1055.1456,0.1034213868772825,False,0,49.48408302654114,255,0,True,0.6185510378317642,0.20618367927725476
015-Copy-2-_jpg.rf.eb4fad3bb40ccfd3d6642b2cdb9bd9f8.jpg,310.6162109375,"(1056, 752, 3)",28086.52196666901,0.21915296582849775,False,0,1722.8739,0.1976139978383149,False,0,89.14681928974989,255,1,True,1.0,0.3333333333333333
016-Copy-2-_jpg.rf.239197b1af1a9a06a13186f830a66dc3.jpg,198.826171875,"(916, 652, 3)",18402.68742986466,0.1874547914378332,False,0,1147.1687,0.18469580047712605,False,0,87.81203730319942,255,1,True,1.0,0.3333333333333333
016-Copy-2-_jpg.rf.2bec06dbf3573fbee641019cbcf113e0.jpg,255.2587890625,"(938, 668, 3)",28755.755145187417,0.22655860985917292,False,0,1815.907,0.1924213076082022,False,0,89.72843329326393,255,1,True,1.0,0.3333333333333333
016-Copy-2-_jpg.rf.7bdd472ebb972aebeb26eafd040d4c5a.jpg,149.4765625,"(1146, 817, 3)",8728.499131671868,0.09307452241952745,False,0,1057.0859,0.10373279052064799,False,0,49.16685032818031,255,0,True,0.6145856291022539,0.20486187636741796
017-Copy-2-_jpg.rf.6079a05a834a1514c22a67934353a9fe.jpg,149.4921875,"(1146, 817, 3)",8692.657558299743,0.0928117810659609,False,0,1054.1389,0.10332596941801925,False,0,49.47588789469326,255,0,True,0.6184485986836658,0.20614953289455526
017-Copy-2-_jpg.rf.73ce89e6c040490ec5a52239b28f212c.jpg,244.9560546875,"(998, 712, 3)",20010.957293829913,0.19350498750309608,False,0,1360.2856,0.18493457764157678,False,0,77.67025670222338,255,1,True,0.9708782087777923,0.32362606959259743
017-Copy-2-_jpg.rf.d482ca956a462e30704296c770c98b00.jpg,196.357421875,"(1074, 766, 3)",9003.572492671485,0.13983862576639391,False,0,684.8665,0.1595792227873687,False,0,84.01300714794303,255,1,True,1.0,0.3333333333333333
